path,baseline_candidate,match,source_set,module,current_lines,same_blob,normalized_added_lines,normalized_removed_lines,normalized_similarity,review_groups,classification,scope_note
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/context/LocalTTSState.kt,app/src/main/java/me/rerere/rikkahub/ui/context/LocalTTSState.kt,same_name_identical,commonMain,composeApp,6,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/context/NavContext.kt,app/src/main/java/me/rerere/rikkahub/ui/context/NavContext.kt,same_name_identical,commonMain,composeApp,56,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/context/SharedElement.kt,app/src/main/java/me/rerere/rikkahub/ui/context/SharedElement.kt,same_name_identical,commonMain,composeApp,8,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/context/ToasterContext.kt,app/src/main/java/me/rerere/rikkahub/ui/context/ToasterContext.kt,same_name,commonMain,composeApp,6,False,0,0,1.0,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/hooks/BooleanPreference.kt,,new_basename,commonMain,composeApp,40,False,,,,R21,可选轻量抽取,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/hooks/ChatInputState.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/ChatInputState.kt,same_name,commonMain,composeApp,140,False,9,9,0.917,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/hooks/ColorMode.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/ColorMode.kt,same_name,commonMain,composeApp,21,False,9,25,0.15,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/hooks/CustomTtsState.kt,,new_basename,commonMain,composeApp,29,False,,,,R18,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/hooks/HeroAnimation.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/HeroAnimation.kt,same_name_identical,commonMain,composeApp,20,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/hooks/ImeAutoScroller.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/ImeAutoScroller.kt,same_name_identical,commonMain,composeApp,37,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/hooks/SharedCustomTtsState.kt,,new_basename,commonMain,composeApp,83,False,,,,R21,可选轻量抽取,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/hooks/UseAssistant.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/UseAssistant.kt,same_name,commonMain,composeApp,39,False,0,0,1.0,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/hooks/UseEditState.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/UseEditState.kt,same_name_identical,commonMain,composeApp,71,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/layout/WindowSize.kt,,new_basename,commonMain,composeApp,17,False,,,,R15,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/modifier/Clickable.kt,app/src/main/java/me/rerere/rikkahub/ui/modifier/Clickable.kt,same_name_identical,commonMain,composeApp,20,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/modifier/Shimmer.kt,app/src/main/java/me/rerere/rikkahub/ui/modifier/Shimmer.kt,same_name,commonMain,composeApp,122,False,1,1,0.985,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/AssistantAssetCleaner.kt,,new_basename,commonMain,composeApp,6,False,,,,R17,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/AssistantPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/AssistantPage.kt,same_name,commonMain,composeApp,578,False,20,20,0.957,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/AssistantSkillCatalog.kt,,new_basename,commonMain,composeApp,11,False,,,,E11,额外抽取,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/AssistantVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/AssistantVM.kt,same_name,commonMain,composeApp,90,False,6,6,0.91,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantBasicPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantBasicPage.kt,same_name,commonMain,composeApp,589,False,39,36,0.925,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantDetailPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantDetailPage.kt,same_name,commonMain,composeApp,187,False,18,18,0.867,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantDetailVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantDetailVM.kt,same_name,commonMain,composeApp,224,False,11,13,0.929,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantExtensionsPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantExtensionsPage.kt,same_name,commonMain,composeApp,229,False,18,18,0.898,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantImporter.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantImporter.kt,same_name,commonMain,composeApp,153,False,61,179,0.259,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantLocalToolPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantLocalToolPage.kt,same_name,commonMain,composeApp,192,False,72,122,0.398,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantLocalToolPlatform.kt,,new_basename,commonMain,composeApp,14,False,,,,R14,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantMcpPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantMcpPage.kt,same_name,commonMain,composeApp,67,False,2,2,0.951,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantMemoryPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantMemoryPage.kt,same_name,commonMain,composeApp,360,False,20,20,0.932,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantPromptPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantPromptPage.kt,same_name,commonMain,composeApp,759,False,52,44,0.925,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantPromptPreviewRuntime.kt,,new_basename,commonMain,composeApp,51,False,,,,E10,额外抽取,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantRequestPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/detail/AssistantRequestPage.kt,same_name,commonMain,composeApp,105,False,2,2,0.971,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/assistant/detail/BackgroundPicker.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/detail/BackgroundPicker.kt,same_name,commonMain,composeApp,162,False,50,107,0.449,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/backup/BackupPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/backup/BackupPage.kt,same_name,commonMain,composeApp,130,False,6,6,0.933,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/backup/BackupVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/backup/BackupVM.kt,same_name,commonMain,composeApp,81,False,33,150,0.149,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/backup/components/BackupDialog.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/backup/components/BackupDialog.kt,same_name,commonMain,composeApp,27,False,4,4,0.765,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/backup/tabs/ImportExportTab.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/backup/tabs/ImportExportTab.kt,same_name,commonMain,composeApp,224,False,60,91,0.608,R18,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/backup/tabs/ReminderTab.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/backup/tabs/ReminderTab.kt,same_name,commonMain,composeApp,100,False,6,6,0.912,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/backup/tabs/S3Tab.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/backup/tabs/S3Tab.kt,same_name,commonMain,composeApp,528,False,49,51,0.889,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/backup/tabs/WebDavTab.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/backup/tabs/WebDavTab.kt,same_name,commonMain,composeApp,509,False,46,48,0.891,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/Background.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/chat/Background.kt,same_name,commonMain,composeApp,52,False,0,0,1.0,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/ChatDrawer.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/chat/ChatDrawer.kt,same_name,commonMain,composeApp,920,False,47,50,0.938,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/ChatDrawerVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/chat/ChatDrawerVM.kt,same_name,commonMain,composeApp,188,False,11,20,0.882,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/ChatList.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/chat/ChatList.kt,same_name,commonMain,composeApp,1068,False,233,27,0.834,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/ChatPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/chat/ChatPage.kt,same_name,commonMain,composeApp,619,False,71,243,0.741,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/ChatPagePlatformContent.kt,,new_basename,commonMain,composeApp,193,False,,,,B02,混合需收窄,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/ChatSizeChecker.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/chat/ChatSizeChecker.kt,same_name,commonMain,composeApp,85,False,3,3,0.953,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/ChatVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/chat/ChatVM.kt,same_name,commonMain,composeApp,348,False,18,17,0.926,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/ChatWindowPolicy.kt,,new_basename,commonMain,composeApp,15,False,,,,R21,可选轻量抽取,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/ConversationList.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/chat/ConversationList.kt,same_name,commonMain,composeApp,354,False,13,19,0.944,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/ConversationListItem.kt,,new_basename,commonMain,composeApp,23,False,,,,R18,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/ConversationSystemPromptCard.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/chat/ConversationSystemPromptCard.kt,same_name,commonMain,composeApp,103,False,5,5,0.932,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/MeshGradientBackground.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/chat/MeshGradientBackground.kt,same_name,commonMain,composeApp,163,False,0,0,1.0,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/chat/TTSAutoPlay.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/chat/TTSAutoPlay.kt,same_name,commonMain,composeApp,41,False,0,0,1.0,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/extensions/ExtensionsPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/ExtensionsPage.kt,same_name,commonMain,composeApp,92,False,13,11,0.786,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/extensions/PromptPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/PromptPage.kt,same_name,commonMain,composeApp,1162,False,96,122,0.893,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/extensions/PromptVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/PromptVM.kt,same_name_identical,commonMain,composeApp,22,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/extensions/QuickMessagesPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/QuickMessagesPage.kt,same_name,commonMain,composeApp,306,False,20,20,0.918,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/extensions/QuickMessagesVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/QuickMessagesVM.kt,same_name_identical,commonMain,composeApp,59,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/extensions/skills/SkillDetailPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/skills/SkillDetailPage.kt,same_name,commonMain,composeApp,403,False,34,29,0.901,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/extensions/skills/SkillDetailVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/skills/SkillDetailVM.kt,same_name,commonMain,composeApp,124,False,59,28,0.453,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/extensions/skills/SkillsPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/skills/SkillsPage.kt,same_name,commonMain,composeApp,473,False,45,52,0.876,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/extensions/skills/SkillsVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/skills/SkillsVM.kt,same_name,commonMain,composeApp,255,False,79,142,0.527,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/favorite/FavoritePage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/favorite/FavoritePage.kt,same_name,commonMain,composeApp,224,False,13,9,0.933,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/favorite/FavoriteVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/favorite/FavoriteVM.kt,same_name_identical,commonMain,composeApp,63,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/history/HistoryPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/history/HistoryPage.kt,same_name,commonMain,composeApp,275,False,15,15,0.928,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/history/HistoryVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/history/HistoryVM.kt,same_name,commonMain,composeApp,66,False,0,0,1.0,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/imggen/ImgGenPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/imggen/ImgGenPage.kt,same_name,commonMain,composeApp,700,False,31,75,0.909,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/imggen/ImgGenVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/imggen/ImgGenVM.kt,same_name,commonMain,composeApp,179,False,73,221,0.293,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/log/LogPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/log/LogPage.kt,same_name,commonMain,composeApp,458,False,44,16,0.918,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/search/SearchPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/search/SearchPage.kt,same_name,commonMain,composeApp,329,False,23,22,0.913,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/search/SearchVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/search/SearchVM.kt,same_name,commonMain,composeApp,98,False,9,9,0.878,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/ChatStorageSummaryProvider.kt,,new_basename,commonMain,composeApp,14,False,,,,R17,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SearchServiceOptionsFactory.kt,,new_basename,commonMain,composeApp,8,False,,,,R07,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingAboutPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingAboutPage.kt,same_name,commonMain,composeApp,186,False,18,16,0.867,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingDonatePage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingDonatePage.kt,same_name,commonMain,composeApp,176,False,14,14,0.888,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingMcpPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingMcpPage.kt,same_name,commonMain,composeApp,1086,False,55,55,0.941,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingModelPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingModelPage.kt,same_name,commonMain,composeApp,302,False,21,21,0.913,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingModelPromptPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingModelPromptPage.kt,same_name,commonMain,composeApp,166,False,13,13,0.895,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingPage.kt,same_name,commonMain,composeApp,451,False,73,76,0.793,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingPreferencesGeneralPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingPreferencesGeneralPage.kt,same_name,commonMain,composeApp,304,False,33,33,0.875,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingPreferencesNotificationPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingPreferencesNotificationPage.kt,same_name,commonMain,composeApp,141,False,27,12,0.791,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingPreferencesPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingPreferencesPage.kt,same_name,commonMain,composeApp,91,False,12,10,0.814,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingPreferencesThemePage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingPreferencesThemePage.kt,same_name,commonMain,composeApp,102,False,8,8,0.871,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingPreferencesUIPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingPreferencesUIPage.kt,same_name,commonMain,composeApp,420,False,60,128,0.76,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingProviderDetailPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingProviderDetailPage.kt,same_name,commonMain,composeApp,1544,False,72,81,0.944,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingProviderPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingProviderPage.kt,same_name,commonMain,composeApp,709,False,148,95,0.782,R15,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingSearchDetailPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingSearchDetailPage.kt,same_name,commonMain,composeApp,978,False,47,59,0.939,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingSearchPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingSearchPage.kt,same_name,commonMain,composeApp,408,False,13,14,0.959,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingSpeechPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingSpeechPage.kt,same_name,commonMain,composeApp,963,False,42,42,0.949,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingThemePage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingThemePage.kt,same_name,commonMain,composeApp,718,False,32,37,0.942,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
composeApp/src/commonMain/kotlin/me/rerere/rikkahub/ui/pages/setting/SettingVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingVM.kt,same_name,commonMain,composeApp,24,False,0,1,0.96,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
